N,P,K,pH,EC,OC,S,Zn,Fe,Cu,Mn,B,Fertility
0.3213213213213213,0.2671755725190839,0.1715686274509804,0.4495412844036696,0.1866666666666667,0.3418803418803419,0.3149717514124293,0.4117647058823528,0.2272727272727272,0.0248756218905472,0.4497657470067673,0.0754716981132075,0
0.9609609609609612,0.1603053435114503,0.4477124183006536,0.605504587155963,0.28,0.5641025641025641,0.3926553672316384,0.3970588235294118,0.2156673114119922,0.0796019900497512,0.4294638209266007,0.0283018867924527,1
0.3393393393393393,0.2290076335877862,0.1552287581699346,0.4311926605504581,0.24,0.4188034188034187,0.2019774011299435,0.3970588235294118,0.311411992263056,0.0348258706467661,0.4273815720978657,0.0377358490566037,0
0.981981981981982,0.2977099236641221,0.1715686274509804,0.5045871559633022,0.8666666666666667,0.1367521367521367,0.2372881355932203,0.2647058823529411,0.3307543520309477,0.4925373134328358,0.4023945861530453,0.0660377358490566,1
0.6426426426426427,0.3816793893129771,0.2761437908496732,0.3486238532110088,0.5466666666666667,0.1196581196581196,0.1666666666666666,0.2647058823529411,0.2156673114119922,0.0646766169154228,0.3815720978656949,0.1415094339622641,1
0.924924924924925,0.3282442748091603,0.2238562091503267,0.4862385321100916,0.6266666666666668,0.3418803418803419,0.1313559322033898,0.2794117647058823,0.2350096711798839,0.0995024875621889,0.3872982821447163,0.1226415094339622,1
0.8108108108108109,0.1297709923664121,0.326797385620915,0.3853211009174308,0.4400000000000001,0.5641025641025641,0.3785310734463277,0.2499999999999999,0.2446808510638297,0.044776119402985,0.3930244664237377,0.0094339622641509,1
0.2282282282282282,0.3511450381679389,0.3627450980392157,0.6513761467889903,0.6666666666666667,0.547008547008547,0.4562146892655367,0.4117647058823528,0.2147001934235976,0.9303482587064676,0.3987506507027589,0.0377358490566037,0
0.8498498498498499,0.2977099236641221,0.1715686274509804,0.5229357798165136,0.56,0.2393162393162393,0.2019774011299435,0.2794117647058823,0.3123791102514506,0.1791044776119403,0.4023945861530453,0.0566037735849056,1
0.4894894894894895,0.4351145038167938,0.2058823529411764,0.605504587155963,0.5866666666666668,0.0427350427350427,0.2372881355932203,0.2941176470588235,0.3133462282398452,0.3830845771144278,0.433107756376887,0.0660377358490566,0
0.5855855855855856,0.2290076335877862,0.1029411764705882,0.5963302752293577,0.68,0.1196581196581196,0.2937853107344632,0.3970588235294118,0.2272727272727272,0.0049751243781094,0.3867777199375325,0.0849056603773585,0
0.3213213213213213,0.1603053435114503,0.2924836601307189,0.568807339449541,0.3333333333333334,0.0940170940170939,0.2019774011299435,0.3676470588235294,0.2379110251450676,0.2736318407960199,0.3820926600728787,0.1226415094339622,0
0.4894894894894895,0.2137404580152671,0.4656862745098039,0.642201834862385,0.5733333333333335,0.3162393162393162,0.2937853107344632,0.3823529411764705,0.2446808510638297,0.3184079601990049,0.3940655908381051,0.1132075471698113,0
0.0960960960960961,0.3511450381679389,0.2761437908496732,0.6330275229357797,0.7733333333333334,0.5641025641025641,0.3785310734463277,0.2941176470588235,0.409090909090909,0.3681592039800994,0.3966684018740239,0.1415094339622641,0
0.4354354354354355,0.2290076335877862,0.326797385620915,0.642201834862385,0.4400000000000001,0.547008547008547,0.4562146892655367,0.2941176470588235,0.3123791102514506,0.1691542288557214,0.4492451847995836,0.1792452830188679,0
0.1501501501501501,0.2977099236641221,0.5522875816993464,0.6880733944954123,0.6266666666666668,0.7948717948717948,0.3926553672316384,0.4558823529411764,0.2166344294003868,0.7213930348258706,0.4237376366475794,0.0094339622641509,0
0.5645645645645646,0.2137404580152671,0.3790849673202614,0.5963302752293577,0.56,0.8461538461538461,0.2019774011299435,0.3970588235294118,0.2272727272727272,0.5024875621890547,0.3774076002082249,0.0754716981132075,0
0.4894894894894895,0.3877862595419847,0.5179738562091504,0.532110091743119,0.32,0.6153846153846153,0.2372881355932203,0.3823529411764705,0.2379110251450676,0.2736318407960199,0.3888599687662676,0.0377358490566037,0
0.4822822822822823,0.3282442748091603,0.1029411764705882,0.4220183486238528,0.4400000000000001,0.6153846153846153,0.1525423728813559,0.3970588235294118,0.2388781431334622,0.3184079601990049,0.3763664757938573,0.0566037735849056,0
0.6216216216216217,0.2671755725190839,0.034313725490196,0.4311926605504581,0.5066666666666667,0.1367521367521367,0.2302259887005649,0.3970588235294118,0.3413926499032881,0.3731343283582088,0.4596564289432587,0.0660377358490566,0
0.4144144144144144,0.2137404580152671,0.1552287581699346,0.5137614678899075,0.56,0.1623931623931623,0.2514124293785311,0.2647058823529411,0.311411992263056,0.0,0.4544508068714211,0.0188679245283018,0
0.2822822822822823,0.4122137404580153,0.1209150326797385,0.4678899082568802,0.5066666666666667,0.3675213675213675,0.2019774011299435,0.2499999999999999,0.311411992263056,0.417910447761194,0.3820926600728787,0.0283018867924527,0
0.5645645645645646,0.2977099236641221,0.1715686274509804,0.532110091743119,0.3066666666666667,0.5897435897435898,0.2937853107344632,0.4117647058823528,0.2156673114119922,0.417910447761194,0.3774076002082249,0.0283018867924527,0
0.3213213213213213,0.1603053435114503,0.3627450980392157,0.3394495412844035,0.52,0.5641025641025641,0.3926553672316384,0.3970588235294118,0.2166344294003868,0.3681592039800994,0.4096824570536179,0.1132075471698113,0
0.4354354354354355,0.2977099236641221,0.2761437908496732,0.4770642201834863,0.2266666666666667,0.0427350427350427,0.2019774011299435,0.2352941176470588,0.2272727272727272,0.2636815920398009,0.3768870380010411,0.0377358490566037,0
0.039039039039039,0.2290076335877862,0.3790849673202614,0.5229357798165136,0.6000000000000001,0.017094017094017,0.3785310734463277,0.2352941176470588,0.311411992263056,0.1691542288557214,0.4232170744403956,0.1132075471698113,0
0.5645645645645646,0.3282442748091603,0.3627450980392157,0.5045871559633022,0.5066666666666667,0.0,0.338276836158192,0.4558823529411764,0.6615087040618954,0.7313432835820894,0.4435190005205622,0.6320754716981132,0
0.3393393393393393,0.3511450381679389,0.5522875816993464,0.4311926605504581,0.52,0.3333333333333333,0.4872881355932203,0.6470588235294117,0.4274661508704061,0.3781094527363183,0.6626756897449245,0.3962264150943396,0
0.5465465465465466,0.2442748091603053,0.2761437908496732,0.4678899082568802,0.5733333333333335,0.0854700854700854,0.6793785310734463,0.7794117647058822,0.7553191489361701,0.716417910447761,0.4955752212389381,0.2452830188679245,0
0.2462462462462462,0.2977099236641221,0.1715686274509804,0.6880733944954123,0.5466666666666667,0.4188034188034187,0.317090395480226,0.4029411764705882,0.5909090909090908,0.8855721393034826,0.3852160333159812,0.4622641509433963,0
0.4714714714714715,0.3511450381679389,0.3627450980392157,0.6238532110091736,0.32,0.2478632478632478,0.5727401129943502,0.6764705882352942,0.5116054158607349,0.5771144278606964,0.6840187402394586,0.3396226415094339,0
0.4354354354354355,0.3969465648854961,0.1715686274509804,0.605504587155963,0.56,0.1623931623931623,0.4018361581920904,0.6029411764705882,0.8558994197292069,0.2686567164179104,0.9593961478396668,0.1792452830188679,0
0.2642642642642643,0.282442748091603,0.1552287581699346,0.5229357798165136,0.4400000000000001,0.829059829059829,0.7429378531073446,0.4117647058823528,0.7059961315280463,0.3532338308457711,0.6028110359187923,0.2641509433962264,0
0.6036036036036037,0.3511450381679389,0.2238562091503267,0.4128440366972475,0.4133333333333334,0.4957264957264957,0.2740112994350282,0.3235294117647058,0.420696324951644,0.626865671641791,0.6491410723581468,0.5943396226415094,0
0.4714714714714715,0.2977099236641221,0.3447712418300653,0.5596330275229356,0.56,0.2478632478632478,0.5296610169491526,0.8088235294117647,0.7572533849129592,0.8208955223880596,0.4955752212389381,0.6981132075471699,0
0.7717717717717718,0.3282442748091603,0.1895424836601306,0.4128440366972475,0.2933333333333334,0.5811965811965811,0.7853107344632768,0.588235294117647,0.4883945841392649,0.2786069651741293,0.5944820406038521,0.4811320754716981,1
0.6426426426426427,0.1832061068702289,0.326797385620915,0.6513761467889903,0.5733333333333335,0.3333333333333333,0.423728813559322,0.6470588235294117,0.8752417794970986,0.3731343283582088,0.4398750650702759,0.3962264150943396,0
0.4534534534534535,0.3511450381679389,0.2058823529411764,0.6146788990825682,0.3066666666666667,0.0,0.338276836158192,0.4558823529411764,0.7059961315280463,0.6119402985074627,0.9099427381572098,0.2641509433962264,0
0.6216216216216217,0.3969465648854961,0.3627450980392157,0.605504587155963,0.4133333333333334,0.4188034188034187,0.2104519774011299,0.7352941176470587,0.7553191489361701,0.8756218905472636,0.4903695991671004,0.3396226415094339,0
0.2822822822822823,0.1603053435114503,0.1715686274509804,0.6880733944954123,0.68,0.2478632478632478,0.5084745762711864,0.4264705882352941,0.4661508704061895,0.2985074626865671,0.5700156168662156,0.2358490566037736,0
0.6036036036036037,0.2137404580152671,0.0866013071895424,0.5229357798165136,0.4533333333333335,0.6666666666666666,0.6151129943502824,0.588235294117647,0.8713733075435203,0.462686567164179,0.2592399791775117,0.3584905660377359,0
0.3963963963963964,0.3511450381679389,0.1895424836601306,0.5045871559633022,0.5466666666666667,0.1623931623931623,0.1525423728813559,0.2499999999999999,0.2543520309477756,0.4228855721393034,0.3966684018740239,0.0754716981132075,0
0.7177177177177178,0.8854961832061069,0.5343137254901961,0.2018348623853207,0.5866666666666668,0.1367521367521367,0.173728813559322,0.2352941176470588,0.2156673114119922,0.1641791044776119,0.3451327433628318,0.1698113207547169,1
0.075075075075075,0.3969465648854961,0.1715686274509804,0.5963302752293577,0.4133333333333334,0.3675213675213675,0.2514124293785311,0.2647058823529411,0.3017408123791102,0.2338308457711442,0.3456533055700156,0.1132075471698113,0
0.5105105105105106,0.465648854961832,0.2924836601307189,0.6513761467889903,0.56,0.5897435897435898,0.2019774011299435,0.2352941176470588,0.2572533849129593,0.1890547263681591,0.3982300884955752,0.1415094339622641,0
0.6966966966966968,0.3129770992366412,0.2924836601307189,0.6880733944954123,0.3733333333333334,0.0683760683760683,0.1313559322033898,0.2499999999999999,0.2195357833655705,0.2885572139303483,0.3919833420093701,0.0377358490566037,1
0.4354354354354355,0.282442748091603,0.2761437908496732,0.6330275229357797,0.4533333333333335,0.1196581196581196,0.2019774011299435,0.3970588235294118,0.2147001934235976,0.3233830845771144,0.2358146798542425,0.0566037735849056,0
0.3783783783783784,0.4351145038167938,0.4656862745098039,0.6513761467889903,0.5066666666666667,0.5897435897435898,0.2937853107344632,0.2941176470588235,0.3239845261121856,0.2736318407960199,0.2925559604372723,0.0283018867924527,0
0.3963963963963964,0.366412213740458,0.3627450980392157,0.6972477064220176,0.4800000000000001,0.6153846153846153,0.2443502824858756,0.2941176470588235,0.2388781431334622,0.2288557213930348,0.3466944299843831,0.0,0
0.5285285285285286,0.4122137404580153,0.3970588235294117,0.6605504587155956,0.56,0.3418803418803419,0.3785310734463277,0.2941176470588235,0.2195357833655705,0.1741293532338308,0.3466944299843831,0.1226415094339622,0
0.6216216216216217,0.3816793893129771,0.2581699346405228,0.678899082568807,0.5866666666666668,0.3162393162393162,0.4632768361581921,0.3970588235294118,0.3123791102514506,0.2885572139303483,0.3503383654346694,0.0283018867924527,0
0.6786786786786787,0.480916030534351,0.1895424836601306,0.6880733944954123,0.3733333333333334,0.5641025641025641,0.2019774011299435,0.2499999999999999,0.225338491295938,0.2736318407960199,0.3987506507027589,0.0566037735849056,1
0.6606606606606608,0.465648854961832,0.4133986928104575,0.6330275229357797,0.32,0.5213675213675213,0.2937853107344632,0.2499999999999999,0.3307543520309477,0.3233830845771144,0.3977095262883914,0.0849056603773585,1
0.7357357357357358,0.4106870229007633,0.3790849673202614,0.7339449541284396,0.2533333333333334,0.2649572649572649,0.3220338983050848,0.2647058823529411,0.2446808510638297,0.1741293532338308,0.4487246225923998,0.1415094339622641,1
0.5465465465465466,0.3129770992366412,0.3970588235294117,0.605504587155963,0.4533333333333335,0.2905982905982905,0.3926553672316384,0.4264705882352941,0.2524177949709864,0.2736318407960199,0.4377928162415408,0.0377358490566037,0
0.5855855855855856,0.5114503816793893,0.5,0.743119266055045,0.4266666666666667,0.547008547008547,0.2019774011299435,0.2941176470588235,0.2147001934235976,0.2686567164179104,0.3826132222800624,0.0188679245283018,0
0.6036036036036037,0.465648854961832,0.3627450980392157,0.6330275229357797,0.5333333333333334,0.5213675213675213,0.2514124293785311,0.3088235294117647,0.3413926499032881,0.3184079601990049,0.4435190005205622,0.0094339622641509,0
0.4894894894894895,0.4351145038167938,0.3447712418300653,0.6146788990825682,0.6000000000000001,0.1196581196581196,0.3290960451977401,0.4705882352941176,0.3413926499032881,0.2786069651741293,0.3961478396668402,0.1132075471698113,0
0.867867867867868,0.3511450381679389,0.7238562091503269,0.5871559633027515,0.4666666666666668,0.4957264957264957,0.2514124293785311,0.3088235294117647,0.3520309477756286,0.1691542288557214,0.3446121811556481,0.1415094339622641,1
0.903903903903904,0.916030534351145,0.1715686274509804,0.4036697247706422,0.32,0.6153846153846153,0.2231638418079096,0.3235294117647058,0.2176015473887814,0.2686567164179104,0.3961478396668402,0.0377358490566037,1
0.6426426426426427,0.1603053435114503,0.4313725490196078,0.4954128440366969,0.3466666666666668,0.3418803418803419,0.2514124293785311,0.2941176470588235,0.218568665377176,0.2835820895522388,0.4497657470067673,0.0566037735849056,0
0.924924924924925,0.717557251908397,0.6372549019607843,0.3119266055045868,0.4400000000000001,0.3418803418803419,0.2019774011299435,0.2499999999999999,0.2292069632495164,0.3233830845771144,0.4482040603852161,0.0566037735849056,1
0.9609609609609612,0.6335877862595419,0.7075163398692811,0.1284403669724766,0.6266666666666668,0.1196581196581196,0.2372881355932203,0.2352941176470588,0.2340425531914893,0.3184079601990049,0.433107756376887,0.0849056603773585,1
0.8498498498498499,0.3129770992366412,0.5866013071895425,0.7706422018348618,0.6400000000000001,0.3675213675213675,0.2443502824858756,0.2352941176470588,0.3404255319148935,0.3283582089552238,0.3862571577303488,0.1132075471698113,1
0.6966966966966968,0.5343511450381679,0.2761437908496732,0.2201834862385321,0.4266666666666667,0.0427350427350427,0.2584745762711864,0.2499999999999999,0.3442940038684719,0.2786069651741293,0.3919833420093701,0.0377358490566037,1
0.6216216216216217,0.3511450381679389,0.3241830065359476,0.4954128440366969,0.12,0.5897435897435898,0.2725988700564972,0.2794117647058823,0.2543520309477756,0.2885572139303483,0.3461738677771994,0.0566037735849056,1
0.7537537537537538,0.7633587786259542,0.673202614379085,0.5871559633027515,0.5333333333333334,0.6153846153846153,0.3785310734463277,0.2499999999999999,0.2147001934235976,0.3432835820895522,0.3940655908381051,0.0566037735849056,1
0.8498498498498499,0.282442748091603,0.8284313725490197,0.2201834862385321,0.1466666666666667,0.2393162393162393,0.4562146892655367,0.2499999999999999,0.2640232108317214,0.3681592039800994,0.3914627798021863,0.0849056603773585,1
0.4354354354354355,0.6335877862595419,0.2058823529411764,0.1284403669724766,0.4266666666666667,0.2905982905982905,0.2019774011299435,0.3970588235294118,0.2640232108317214,0.4228855721393034,0.4336283185840707,0.0849056603773585,0
0.7927927927927929,0.6488549618320612,0.4133986928104575,0.4036697247706422,0.1466666666666667,0.2649572649572649,0.2725988700564972,0.2794117647058823,0.2553191489361702,0.1791044776119403,0.3368037480478917,0.0377358490566037,1
0.903903903903904,0.2977099236641221,0.965686274509804,0.4954128440366969,0.3066666666666667,0.1196581196581196,0.2019774011299435,0.3088235294117647,0.2195357833655705,0.0149253731343283,0.3961478396668402,0.0094339622641509,1
0.867867867867868,0.3969465648854961,0.5343137254901961,0.3119266055045868,0.2133333333333333,0.1367521367521367,0.2443502824858756,0.2941176470588235,0.2292069632495164,0.2686567164179104,0.3815720978656949,0.0283018867924527,1
0.6426426426426427,0.8702290076335879,0.4313725490196078,0.4036697247706422,0.6000000000000001,0.4188034188034187,0.3220338983050848,0.2941176470588235,0.218568665377176,0.1791044776119403,0.3867777199375325,0.0188679245283018,1
0.3573573573573574,0.1832061068702289,0.1715686274509804,0.5871559633027515,0.1866666666666667,0.5811965811965811,0.2740112994350282,0.2794117647058823,0.4883945841392649,0.462686567164179,0.323269130661114,0.3962264150943396,0
0.8498498498498499,0.3816793893129771,0.3970588235294117,0.4954128440366969,0.6400000000000001,0.6666666666666666,0.5084745762711864,0.4558823529411764,0.2224371373307543,0.3830845771144278,0.7761582509109839,0.5,1
0.9609609609609612,0.4961832061068703,0.8284313725490197,0.3119266055045868,0.52,0.0,0.317090395480226,0.6470588235294117,0.758220502901354,0.2189054726368159,0.5799062988027069,0.2169811320754717,1
0.8288288288288289,0.2977099236641221,0.3447712418300653,0.1284403669724766,0.4933333333333333,0.5811965811965811,0.423728813559322,0.2499999999999999,0.3868471953578336,0.5771144278606964,0.2290473711608537,0.3396226415094339,1
0.6036036036036037,0.5954198473282442,0.5,0.4036697247706422,0.2933333333333334,0.4188034188034187,0.2528248587570621,0.2205882352941176,0.8520309477756285,0.4676616915422885,0.4794377928162415,0.2452830188679245,1
0.7537537537537538,0.1145038167938931,0.4656862745098039,0.3119266055045868,0.1466666666666667,0.1623931623931623,0.338276836158192,0.4411764705882353,0.997098646034816,0.3880597014925372,0.5419052576782926,0.5754716981132076,1
0.6606606606606608,0.5801526717557252,0.5522875816993464,0.2201834862385321,0.1333333333333333,0.829059829059829,0.423728813559322,0.6029411764705882,0.7001934235976788,0.7213930348258706,0.7922956793336804,0.1981132075471698,1
0.8108108108108109,0.3511450381679389,0.4133986928104575,0.1284403669724766,0.1866666666666667,0.5811965811965811,0.2104519774011299,0.2647058823529411,0.5909090909090908,0.4328358208955223,0.2467464862051015,0.3962264150943396,1
0.6966966966966968,0.4961832061068703,0.5686274509803921,0.4954128440366969,0.6000000000000001,0.2478632478632478,0.317090395480226,0.4705882352941176,0.1779497098646034,0.462686567164179,0.6220718375845914,0.2641509433962264,1
0.7537537537537538,0.5343511450381679,0.5343137254901961,0.5871559633027515,0.1733333333333334,0.7521367521367521,0.4872881355932203,0.5588235294117647,0.7649903288201159,0.2189054726368159,0.4388339406559083,0.3396226415094339,1
0.7357357357357358,0.3129770992366412,0.6209150326797386,0.2201834862385321,0.6400000000000001,0.3333333333333333,0.6362994350282486,0.2794117647058823,0.5618955512572532,0.2288557213930348,0.5283706402915148,0.2358490566037736,1
0.867867867867868,0.5648854961832062,0.8284313725490197,0.4036697247706422,0.6133333333333335,0.0,0.2528248587570621,0.3823529411764705,0.7001934235976788,0.5671641791044775,0.6845393024466424,0.5188679245283019,1
0.4534534534534535,0.282442748091603,0.5179738562091504,0.4954128440366969,0.5333333333333334,0.1623931623931623,0.338276836158192,0.3088235294117647,0.3781431334622823,0.4975124378109452,0.907339927121291,0.2641509433962264,0
0.8108108108108109,0.3816793893129771,0.4313725490196078,0.5871559633027515,0.52,0.6666666666666666,0.423728813559322,0.2941176470588235,0.5918762088974854,0.2686567164179104,0.5679333680374805,0.3773584905660377,1
0.7177177177177178,0.5954198473282442,0.5343137254901961,0.3119266055045868,0.2266666666666667,0.2478632478632478,0.2959039548022599,0.5588235294117647,0.4651837524177948,0.8706467661691542,0.9947943779281624,0.1037735849056603,1
0.6036036036036037,0.2977099236641221,0.5,0.2201834862385321,0.0533333333333334,0.4957264957264957,0.6362994350282486,0.3235294117647058,0.881044487427466,0.2189054726368159,0.5835502342529932,0.2169811320754717,0
0.6786786786786787,0.748091603053435,0.6372549019607843,0.4036697247706422,0.2933333333333334,0.4188034188034187,0.338276836158192,0.3823529411764705,0.1286266924564796,0.3432835820895522,0.3914627798021863,0.4150943396226415,1
0.9609609609609612,0.6793893129770993,0.7581699346405228,0.4954128440366969,0.5466666666666667,0.3333333333333333,0.4661016949152542,0.2794117647058823,0.2340425531914893,0.2835820895522388,0.6215512753774076,0.5188679245283019,1
0.4714714714714715,0.717557251908397,0.4477124183006536,0.5871559633027515,0.4933333333333333,0.0854700854700854,0.3594632768361582,0.4117647058823528,0.8065764023210831,0.5771144278606964,0.7496095783446122,0.2452830188679245,0
0.7357357357357358,0.3282442748091603,0.2058823529411764,0.7706422018348618,0.4666666666666668,0.0,0.4872881355932203,0.2499999999999999,0.5918762088974854,0.462686567164179,0.1634565330557001,0.3396226415094339,1
0.903903903903904,0.900763358778626,0.2581699346405228,0.8623853211009171,0.3066666666666667,0.5811965811965811,0.231638418079096,0.2941176470588235,0.3684719535783364,0.8706467661691542,0.4794377928162415,0.2169811320754717,1
0.6966966966966968,0.1984732824427481,0.5686274509803921,0.3119266055045868,0.3733333333333334,0.829059829059829,0.423728813559322,0.6176470588235294,0.2940038684719535,0.2487562189054726,0.3664757938573659,0.3207547169811321,1
0.7717717717717718,0.3129770992366412,0.326797385620915,0.9541284403669718,0.4800000000000001,0.0854700854700854,0.317090395480226,0.3676470588235294,0.758220502901354,0.3233830845771144,0.4216553878188444,0.1792452830188679,1
0.942942942942943,0.4351145038167938,0.8104575163398693,0.4036697247706422,0.4400000000000001,0.4957264957264957,0.2528248587570621,0.2647058823529411,0.1692456479690522,0.1940298507462686,0.7256637168141593,0.3396226415094339,1
0.6216216216216217,0.8015267175572519,0.3447712418300653,0.8623853211009171,0.4133333333333334,0.9145299145299144,0.6362994350282486,0.3235294117647058,0.2717601547388781,0.6169154228855721,0.7761582509109839,0.2452830188679245,1
0.6036036036036037,0.5801526717557252,0.3104575163398693,0.3119266055045868,0.52,0.6666666666666666,0.338276836158192,0.3823529411764705,0.4158607350096711,0.6616915422885571,0.4242581988547631,0.3773584905660377,1
0.8288288288288289,0.480916030534351,0.5522875816993464,0.5871559633027515,0.5866666666666668,0.7521367521367521,0.5727401129943502,0.5588235294117647,0.5918762088974854,0.4079601990049751,0.3185840707964602,0.2169811320754717,1
0.6606606606606608,0.282442748091603,0.6029411764705883,0.7706422018348618,0.1333333333333333,0.4188034188034187,0.1892655367231638,0.3088235294117647,0.6586073500967117,0.3681592039800994,0.4752732951587715,0.3584905660377359,1
0.867867867867868,0.5114503816793893,0.7075163398692811,0.3119266055045868,0.2,0.2478632478632478,0.317090395480226,0.7205882352941178,0.2746615087040618,0.462686567164179,0.5694950546590318,0.2641509433962264,1
0.4714714714714715,0.3282442748091603,0.5866013071895425,0.3064220183486237,0.16,0.0,0.5084745762711864,0.2647058823529411,0.1808510638297872,0.8756218905472636,0.9083810515356584,0.5377358490566038,0
0.903903903903904,0.5343511450381679,0.5686274509803921,0.4036697247706422,0.2133333333333333,0.4957264957264957,0.6362994350282486,0.3823529411764705,0.3462282398452611,0.6169154228855721,0.6736074960957835,0.2358490566037736,1
0.6966966966966968,0.4122137404580153,0.7941176470588236,0.2201834862385321,0.6400000000000001,0.6666666666666666,0.338276836158192,0.2794117647058823,0.2311411992263055,0.3880597014925372,0.3237896928682977,0.1037735849056603,1
0.3033033033033033,0.2977099236641221,0.4820261437908497,0.3119266055045868,0.7333333333333334,0.0854700854700854,0.2528248587570621,0.2941176470588235,0.6102514506769825,0.2636815920398009,0.5856324830817282,0.3207547169811321,0
0.7357357357357358,0.5343511450381679,0.4313725490196078,0.4036697247706422,0.0133333333333333,0.2478632478632478,0.423728813559322,0.3676470588235294,0.2901353965183751,0.5771144278606964,0.2675689744924518,0.160377358490566,1
0.6606606606606608,0.3816793893129771,0.6372549019607843,0.4954128440366969,0.3333333333333334,0.4188034188034187,0.338276836158192,0.3088235294117647,0.3868471953578336,0.4228855721393034,0.3753253513794898,0.2641509433962264,0
0.5645645645645646,0.0763358778625954,0.2761437908496732,0.5871559633027515,0.4933333333333333,0.0,0.5727401129943502,0.6470588235294117,0.1876208897485493,0.2686567164179104,0.6991150442477876,0.5188679245283019,0
0.6426426426426427,0.4961832061068703,0.4173202614379084,0.7706422018348618,0.24,0.1623931623931623,0.231638418079096,0.2794117647058823,0.3191489361702127,0.2985074626865671,0.6022904737116086,0.3773584905660377,1
0.9609609609609612,0.480916030534351,0.6895424836601307,0.8623853211009171,0.5466666666666667,0.5811965811965811,0.317090395480226,0.3823529411764705,0.6769825918762089,0.5771144278606964,0.1749089016137429,0.2830188679245283,1
0.7177177177177178,0.3511450381679389,0.4313725490196078,0.7706422018348618,0.3466666666666668,0.9145299145299144,0.423728813559322,0.2941176470588235,0.2717601547388781,0.8756218905472636,0.2904737116085372,0.5943396226415094,1
0.6036036036036037,0.4961832061068703,0.3790849673202614,0.7706422018348618,0.2533333333333334,0.6666666666666666,0.2740112994350282,0.6029411764705882,0.2475822050290135,0.3880597014925372,0.4226965122332119,0.4433962264150943,0
0.8108108108108109,0.3969465648854961,0.4656862745098039,0.5486238532110088,0.6000000000000001,0.0,0.5515536723163841,0.6617647058823529,0.5270793036750483,0.6119402985074627,0.7256637168141593,0.3207547169811321,1
0.8498498498498499,0.366412213740458,0.5686274509803921,0.4036697247706422,0.2266666666666667,0.7521367521367521,0.2528248587570621,0.2794117647058823,0.2833655705996131,0.7213930348258706,0.9963560645497136,0.4622641509433963,1
0.6966966966966968,0.1450381679389312,0.5522875816993464,0.7706422018348618,0.3333333333333334,0.6666666666666666,0.6574858757062146,0.4705882352941176,0.5618955512572532,0.3830845771144278,0.6928682977615825,0.6320754716981132,1
0.6426426426426427,0.3816793893129771,0.6209150326797386,0.5871559633027515,0.3866666666666667,0.0,0.2959039548022599,0.6470588235294117,0.3878143133462282,0.2189054726368159,0.2623633524206142,0.3962264150943396,0
0.6216216216216217,0.2977099236641221,0.4133986928104575,0.4954128440366969,0.28,0.5811965811965811,0.5515536723163841,0.3088235294117647,0.3713733075435202,0.3731343283582088,0.3482561166059344,0.160377358490566,0
0.6786786786786787,0.7633587786259542,0.4820261437908497,0.5871559633027515,0.3733333333333334,0.4188034188034187,0.2740112994350282,0.588235294117647,0.3075435203094777,0.462686567164179,0.7490890161374284,0.1981132075471698,1
0.942942942942943,0.4122137404580153,0.5866013071895425,0.7706422018348618,0.3066666666666667,0.4957264957264957,0.6574858757062146,0.2647058823529411,0.3878143133462282,0.9402985074626866,0.8391462779802187,0.4150943396226415,1
0.924924924924925,0.6335877862595419,0.6029411764705883,0.8623853211009171,0.52,0.9145299145299144,0.2528248587570621,0.3676470588235294,0.2292069632495164,0.5771144278606964,0.2790213430504945,0.6320754716981132,1
0.903903903903904,0.6183206106870229,0.5179738562091504,0.3119266055045868,0.4133333333333334,0.6666666666666666,0.423728813559322,0.3235294117647058,0.495164410058027,0.4776119402985074,0.4273815720978657,0.2641509433962264,1
0.9609609609609612,0.3129770992366412,0.6552287581699346,0.4036697247706422,0.6000000000000001,1.0,0.317090395480226,0.3823529411764705,0.3868471953578336,0.6865671641791044,0.4752732951587715,0.2452830188679245,1
0.7927927927927929,0.3282442748091603,0.5,0.8623853211009171,0.6533333333333333,0.5811965811965811,0.4018361581920904,0.5588235294117647,0.2340425531914893,0.4328358208955223,0.5700156168662156,0.4150943396226415,1
0.4534534534534535,0.2977099236641221,0.3447712418300653,0.2477064220183488,0.1733333333333334,0.3333333333333333,0.2959039548022599,0.2794117647058823,0.3713733075435202,0.1691542288557214,0.2431025507548152,0.1792452830188679,0
0.4894894894894895,0.3511450381679389,0.4133986928104575,0.1834862385321101,0.1333333333333333,0.0,0.423728813559322,0.4558823529411764,0.5802707930367503,0.2437810945273631,0.9963560645497136,0.3207547169811321,0
0.3573573573573574,0.4122137404580153,0.5686274509803921,0.0642201834862387,0.2133333333333333,0.4957264957264957,0.317090395480226,0.7794117647058822,0.6779497098646033,0.3781094527363183,0.1967725143154607,0.2641509433962264,0
0.4534534534534535,0.2290076335877862,0.5522875816993464,0.036697247706422,0.2933333333333334,0.6666666666666666,0.5296610169491526,0.6029411764705882,0.5647969052224371,0.462686567164179,0.3076522644456012,0.4622641509433963,0
0.6606606606606608,0.1603053435114503,0.6209150326797386,0.036697247706422,0.2133333333333333,0.2478632478632478,0.7005649717514124,0.3676470588235294,0.3220502901353965,0.6865671641791044,0.5965642894325872,0.5754716981132076,0
0.5645645645645646,0.3129770992366412,0.4133986928104575,0.0,0.32,0.9145299145299144,0.3594632768361582,0.3088235294117647,0.5241779497098645,0.5771144278606964,0.2712129099427381,0.4339622641509434,0
